,id,usr_id,cntr_id,bkng_id,oppnt_id,match_id,centre_user_verified,centre_verified,created,date_time,match_type,result,score,sets_won,sport,status,team,user_opponent_verified,user_verified,verified,user_id,centre_id,booking_id,opponent
2619,13754,9351,3,71328,15943,78106be7-e020-4478-8c24-1ad8c247ea52,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_54c5b5fe-c8fd-4dcd-a669-2e9a8505c6f1_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-11-11T13:05:49,2022-11-11_18:00,singles,W,"[[11, 8]]",1,squash,CONFIRMED,player1,54c5b5fe-c8fd-4dcd-a669-2e9a8505c6f1_26a7a24f-64c9-4838-9cbb-ce20a8dc5073_True,54c5b5fe-c8fd-4dcd-a669-2e9a8505c6f1_True,True,54c5b5fe-c8fd-4dcd-a669-2e9a8505c6f1,a27ac136-1bdf-11e9-a311-4a63b083e8d2,c195bea5-402d-49ba-a372-1fbe6d7cea39,26a7a24f-64c9-4838-9cbb-ce20a8dc5073
2620,13764,9351,3,71328,15943,7d1de86b-1731-4916-a158-a40b68253ef9,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_54c5b5fe-c8fd-4dcd-a669-2e9a8505c6f1_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-11-11T13:05:50,2022-11-11_18:00,singles,W,"[[11, 9]]",1,squash,CONFIRMED,player1,54c5b5fe-c8fd-4dcd-a669-2e9a8505c6f1_26a7a24f-64c9-4838-9cbb-ce20a8dc5073_True,54c5b5fe-c8fd-4dcd-a669-2e9a8505c6f1_True,True,54c5b5fe-c8fd-4dcd-a669-2e9a8505c6f1,a27ac136-1bdf-11e9-a311-4a63b083e8d2,c195bea5-402d-49ba-a372-1fbe6d7cea39,26a7a24f-64c9-4838-9cbb-ce20a8dc5073
2621,13763,15943,3,71328,9351,911c7424-c738-4c88-8e6d-1b6523e31413,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_26a7a24f-64c9-4838-9cbb-ce20a8dc5073_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-11-11T13:05:50,2022-11-11_18:00,singles,L,"[[11, 8]]",0,squash,CONFIRMED,player2,26a7a24f-64c9-4838-9cbb-ce20a8dc5073_54c5b5fe-c8fd-4dcd-a669-2e9a8505c6f1_True,26a7a24f-64c9-4838-9cbb-ce20a8dc5073_True,True,26a7a24f-64c9-4838-9cbb-ce20a8dc5073,a27ac136-1bdf-11e9-a311-4a63b083e8d2,c195bea5-402d-49ba-a372-1fbe6d7cea39,54c5b5fe-c8fd-4dcd-a669-2e9a8505c6f1
2622,14595,862,3,73682,4527,9852c9f3-8174-49b3-9a06-9e561055694a,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_3ca6b953-ca37-4521-88bb-5ba2330a3a7c_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-12-31T06:30:05,2022-12-31_11:00,singles,L,"[[9, 11], [4, 11], [11, 8], [9, 11], [11, 13], [11, 9], [7, 11], [11, 3]]",3,squash,CONFIRMED,player1,3ca6b953-ca37-4521-88bb-5ba2330a3a7c_fb215246-a691-4419-a3cc-32568f0e7639_True,3ca6b953-ca37-4521-88bb-5ba2330a3a7c_True,True,3ca6b953-ca37-4521-88bb-5ba2330a3a7c,a27ac136-1bdf-11e9-a311-4a63b083e8d2,f3e84efa-917d-4260-93b6-d517ceabd65e,fb215246-a691-4419-a3cc-32568f0e7639
2623,13789,11429,3,71432,13458,9b566b9c-4714-4b8d-8056-6bd82c8f60a4,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-11-12T08:29:23,2022-11-12_13:00,singles,L,"[[8, 11], [11, 9], [11, 5], [11, 2], [11, 7], [11, 9], [11, 7], [11, 8], [12, 10], [6, 11], [11, 9]]",2,squash,CONFIRMED,player2,ddd230fe-84b7-4eaf-a677-6839e3a461cf_70e952af-7a8e-4ba8-9709-d3309800fd89_True,ddd230fe-84b7-4eaf-a677-6839e3a461cf_True,True,ddd230fe-84b7-4eaf-a677-6839e3a461cf,a27ac136-1bdf-11e9-a311-4a63b083e8d2,48fa19a5-bb54-46c4-b603-b4c0d6ac4f51,70e952af-7a8e-4ba8-9709-d3309800fd89
2624,13205,9318,3,69622,15662,cdf2472a-c6b3-43ba-bb93-770e46c56eee,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_153a64dd-7a41-4dea-b1f6-285330964399_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-02T12:20:12,2022-10-02_17:00,singles,L,"[[6, 11], [7, 11]]",0,squash,CONFIRMED,player1,"""153a64dd-7a41-4dea-b1f6-285330964399_85e683ff-c4a7-4fb8-b274-9207a1e1f29d_True",153a64dd-7a41-4dea-b1f6-285330964399_True,True,153a64dd-7a41-4dea-b1f6-285330964399,a27ac136-1bdf-11e9-a311-4a63b083e8d2,da695913-b96e-433e-881b-4f18a1af9dcb,85e683ff-c4a7-4fb8-b274-9207a1e1f29d
2625,13766,4527,3,71244,6158,971ad202-9065-4f90-bdd0-9d6ee532aa69,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_fb215246-a691-4419-a3cc-32568f0e7639_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-11-11T15:22:03,2022-11-11_20:00,singles,W,"[[13, 11], [9, 11], [13, 11], [9, 11], [11, 6], [11, 4]]",4,squash,CONFIRMED,player1,fb215246-a691-4419-a3cc-32568f0e7639_9b706c3d-4c41-45ff-990b-c5122dbe93ab_True,fb215246-a691-4419-a3cc-32568f0e7639_True,True,fb215246-a691-4419-a3cc-32568f0e7639,a27ac136-1bdf-11e9-a311-4a63b083e8d2,b7fa702b-2a3f-4271-9b63-9968469922ea,9b706c3d-4c41-45ff-990b-c5122dbe93ab
2626,13207,10694,3,69507,11267,96a8f3e8-79cf-4028-9d8e-2ef7d1686735,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_887abaea-5a2e-46e0-8c07-1b94429eec6c_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-02T13:31:26,2022-10-02_18:00,singles,W,"[[12, 10], [11, 9], [11, 3], [13, 11], [11, 8], [11, 9], [8, 11], [11, 5], [11, 9], [6, 11], [11, 9], [10, 12]]",9,squash,CONFIRMED,player1,"""887abaea-5a2e-46e0-8c07-1b94429eec6c_7ae480bd-28d2-46bc-8000-061c7c23c79a_True",887abaea-5a2e-46e0-8c07-1b94429eec6c_True,True,887abaea-5a2e-46e0-8c07-1b94429eec6c,a27ac136-1bdf-11e9-a311-4a63b083e8d2,d8eb2622-e775-4226-865e-8e9ee1a03f47,7ae480bd-28d2-46bc-8000-061c7c23c79a
2627,13797,12152,3,71450,9684,ad750aba-9ba5-4a10-ad16-b41e830968e5,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_d844b959-46e3-44cb-9b95-2bdff231db48_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-11-12T12:28:48,2022-11-12_17:00,singles,W,"[[2, 11], [7, 11], [4, 11], [5, 11], [5, 11], [10, 12], [8, 11], [9, 11], [7, 11]]",9,squash,CONFIRMED,player2,d844b959-46e3-44cb-9b95-2bdff231db48_9b450c8f-2817-4276-bedc-62b00eab20e1_True,d844b959-46e3-44cb-9b95-2bdff231db48_True,True,d844b959-46e3-44cb-9b95-2bdff231db48,a27ac136-1bdf-11e9-a311-4a63b083e8d2,5049bcf7-577f-4bfd-81dc-05d5b7a24c58,9b450c8f-2817-4276-bedc-62b00eab20e1
2629,13790,4003,3,71442,11192,e466b2e3-62b1-460d-a72e-c4fb0cacdd89,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_6f68802a-3b27-4cdc-bb6c-af57e6eb24d5_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-11-12T11:20:08,2022-11-12_16:00,singles,L,"[[11, 9], [9, 11], [8, 11], [11, 9], [5, 11], [2, 11]]",2,squash,CONFIRMED,player1,6f68802a-3b27-4cdc-bb6c-af57e6eb24d5_faa4af74-82e9-41a1-aaf8-c6531be89f58_True,6f68802a-3b27-4cdc-bb6c-af57e6eb24d5_True,True,6f68802a-3b27-4cdc-bb6c-af57e6eb24d5,a27ac136-1bdf-11e9-a311-4a63b083e8d2,e705e2cf-268e-45fe-a0f5-ab2158c12394,faa4af74-82e9-41a1-aaf8-c6531be89f58
2631,13213,7161,3,69595,15659,70a94a1a-c717-4f2b-bb72-fa59be6b1a1f,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_05ae5c10-2af6-42b2-99fc-af21fa97190a_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-03T13:20:11,2022-10-03_18:00,singles,W,"[[8, 11], [11, 6], [12, 10], [14, 12], [11, 5]]",4,squash,CONFIRMED,player1,"""05ae5c10-2af6-42b2-99fc-af21fa97190a_9bc1a529-8778-46c1-9ffe-4de1fd1b9747_True",05ae5c10-2af6-42b2-99fc-af21fa97190a_True,True,05ae5c10-2af6-42b2-99fc-af21fa97190a,a27ac136-1bdf-11e9-a311-4a63b083e8d2,b75d870b-7a88-4e4b-9398-07becc9c3f68,9bc1a529-8778-46c1-9ffe-4de1fd1b9747
2632,13219,5249,3,69458,5943,b0a5202e-7c20-4c17-96be-35b5c4ffda51,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_aa57b516-99b8-4806-bf31-1c531b92d0a5_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-03T14:29:43,2022-10-03_19:00,singles,W,"[[11, 8], [11, 7], [11, 5], [11, 7], [11, 7], [8, 11], [11, 9], [10, 12]]",6,squash,CONFIRMED,player1,"""aa57b516-99b8-4806-bf31-1c531b92d0a5_a6c3a078-91ed-4487-9705-02d1dd2a514f_True",aa57b516-99b8-4806-bf31-1c531b92d0a5_True,True,aa57b516-99b8-4806-bf31-1c531b92d0a5,a27ac136-1bdf-11e9-a311-4a63b083e8d2,06de0d22-40ba-4c9b-8fb3-72dae24e3c6a,a6c3a078-91ed-4487-9705-02d1dd2a514f
2633,13226,3451,3,69508,6652,4d687d06-7a0c-4c40-86fc-81ef4586dca9,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_93669627-4c1e-4d60-a8b4-9bf36f9ee1ef_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-03T16:27:34,2022-10-03_21:00,singles,L,"[[11, 3], [11, 9], [11, 5]]",0,squash,CONFIRMED,player2,"""93669627-4c1e-4d60-a8b4-9bf36f9ee1ef_f780cb94-9c00-42ec-bf7a-181a9e5a27dd_True",93669627-4c1e-4d60-a8b4-9bf36f9ee1ef_True,True,93669627-4c1e-4d60-a8b4-9bf36f9ee1ef,a27ac136-1bdf-11e9-a311-4a63b083e8d2,067c938b-db53-439b-8406-5f04f7afe05f,f780cb94-9c00-42ec-bf7a-181a9e5a27dd
2634,13221,6652,3,69508,14829,4d320b32-5570-41ef-96e6-421018451019,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_f780cb94-9c00-42ec-bf7a-181a9e5a27dd_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-03T16:27:33,2022-10-03_21:00,singles,W,"[[11, 4], [4, 11], [12, 10], [11, 6]]",3,squash,CONFIRMED,player1,"""f780cb94-9c00-42ec-bf7a-181a9e5a27dd_2fd803ac-539c-4dcb-9c5e-c3f9454adc5a_True",f780cb94-9c00-42ec-bf7a-181a9e5a27dd_True,True,f780cb94-9c00-42ec-bf7a-181a9e5a27dd,a27ac136-1bdf-11e9-a311-4a63b083e8d2,067c938b-db53-439b-8406-5f04f7afe05f,2fd803ac-539c-4dcb-9c5e-c3f9454adc5a
2635,13227,3451,3,69508,14829,866c7042-841c-4cb8-a29b-6129a93ffba7,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_93669627-4c1e-4d60-a8b4-9bf36f9ee1ef_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-03T16:27:35,2022-10-03_21:00,singles,L,"[[6, 11], [5, 11]]",0,squash,CONFIRMED,player1,"""93669627-4c1e-4d60-a8b4-9bf36f9ee1ef_2fd803ac-539c-4dcb-9c5e-c3f9454adc5a_True",93669627-4c1e-4d60-a8b4-9bf36f9ee1ef_True,True,93669627-4c1e-4d60-a8b4-9bf36f9ee1ef,a27ac136-1bdf-11e9-a311-4a63b083e8d2,067c938b-db53-439b-8406-5f04f7afe05f,2fd803ac-539c-4dcb-9c5e-c3f9454adc5a
2636,13229,10500,3,69386,8781,fd98cd37-fc4d-4203-8354-5913483663a3,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_929f3e4e-c997-402b-8e4f-dd8ab57b2eda_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-04T02:30:51,2022-10-04_07:00,singles,L,"[[7, 11], [7, 11], [11, 9], [11, 9], [11, 13], [11, 6], [9, 11], [4, 11], [9, 11], [3, 11], [11, 6], [11, 13]]",4,squash,CONFIRMED,player1,"""929f3e4e-c997-402b-8e4f-dd8ab57b2eda_2550be74-3c37-4019-99a9-14d084dce243_True",929f3e4e-c997-402b-8e4f-dd8ab57b2eda_True,True,929f3e4e-c997-402b-8e4f-dd8ab57b2eda,a27ac136-1bdf-11e9-a311-4a63b083e8d2,df3f891a-d428-4f46-b82b-1d9426ddce64,2550be74-3c37-4019-99a9-14d084dce243
2637,13233,10841,3,69672,15662,4ea40309-b15e-4e53-b277-03c4f87b5df7,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_81df7528-eba4-44be-8cad-d0a96e3ed826_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-04T09:30:09,2022-10-04_14:00,singles,W,"[[11, 9], [11, 6], [11, 3]]",3,squash,CONFIRMED,player1,"""81df7528-eba4-44be-8cad-d0a96e3ed826_85e683ff-c4a7-4fb8-b274-9207a1e1f29d_True",81df7528-eba4-44be-8cad-d0a96e3ed826_True,True,81df7528-eba4-44be-8cad-d0a96e3ed826,a27ac136-1bdf-11e9-a311-4a63b083e8d2,68c762dc-fc11-4cc1-aabc-8ccfd9f840a6,85e683ff-c4a7-4fb8-b274-9207a1e1f29d
2638,13238,10841,3,69672,11007,6cbca899-ff74-442e-937c-2f225fe369c1,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_81df7528-eba4-44be-8cad-d0a96e3ed826_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-04T09:30:10,2022-10-04_14:00,singles,W,"[[7, 11], [5, 11], [6, 11]]",3,squash,CONFIRMED,player2,"""81df7528-eba4-44be-8cad-d0a96e3ed826_336c9805-016a-4da9-a753-96bf44f4c37f_True",81df7528-eba4-44be-8cad-d0a96e3ed826_True,True,81df7528-eba4-44be-8cad-d0a96e3ed826,a27ac136-1bdf-11e9-a311-4a63b083e8d2,68c762dc-fc11-4cc1-aabc-8ccfd9f840a6,336c9805-016a-4da9-a753-96bf44f4c37f
2639,13235,15662,3,69672,11007,22b9876c-3083-4548-8f04-c29a92956118,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_85e683ff-c4a7-4fb8-b274-9207a1e1f29d_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-04T09:30:09,2022-10-04_14:00,singles,L,"[[11, 7], [2, 11], [5, 11]]",1,squash,CONFIRMED,player1,"""85e683ff-c4a7-4fb8-b274-9207a1e1f29d_336c9805-016a-4da9-a753-96bf44f4c37f_True",85e683ff-c4a7-4fb8-b274-9207a1e1f29d_True,True,85e683ff-c4a7-4fb8-b274-9207a1e1f29d,a27ac136-1bdf-11e9-a311-4a63b083e8d2,68c762dc-fc11-4cc1-aabc-8ccfd9f840a6,336c9805-016a-4da9-a753-96bf44f4c37f
2640,13240,10037,3,69517,8077,1020d07f-e3fe-4271-b6bc-ec22f9553c64,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_b6556d0a-a027-47ba-998b-9ebde206bf83_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-04T10:27:04,2022-10-04_15:00,singles,W,"[[8, 11], [8, 11], [8, 11], [8, 11], [7, 11], [11, 9], [7, 11]]",6,squash,CONFIRMED,player2,"""b6556d0a-a027-47ba-998b-9ebde206bf83_ff092e24-00c5-4026-944e-6a1439d5f5fe_True",b6556d0a-a027-47ba-998b-9ebde206bf83_True,True,b6556d0a-a027-47ba-998b-9ebde206bf83,a27ac136-1bdf-11e9-a311-4a63b083e8d2,4a456dc1-e136-4a05-8b94-10014f1b8712,ff092e24-00c5-4026-944e-6a1439d5f5fe
2641,13241,10298,3,69687,8296,c2da1871-a56e-4b4d-95b7-e326ffd23c7f,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_0e161d28-2f78-49df-8b39-7b051bcbd1d8_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-04T11:30:51,2022-10-04_16:00,singles,L,"[[8, 11], [12, 10], [4, 11], [2, 11], [9, 11], [13, 11]]",2,squash,CONFIRMED,player1,"""0e161d28-2f78-49df-8b39-7b051bcbd1d8_1df078d2-7303-41ea-bb54-08a5082b8f4d_True",0e161d28-2f78-49df-8b39-7b051bcbd1d8_True,True,0e161d28-2f78-49df-8b39-7b051bcbd1d8,a27ac136-1bdf-11e9-a311-4a63b083e8d2,01ccf316-9ce1-4f1b-b8aa-fb2b3fd92980,1df078d2-7303-41ea-bb54-08a5082b8f4d
2642,13243,5808,3,69423,4643,e968d667-029e-45ed-bcf2-e4f2115db372,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_29954ed3-58cb-4af4-8156-20f0824c4730_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-04T13:30:50,2022-10-04_18:00,singles,W,"[[8, 11], [11, 9], [11, 6], [11, 9], [11, 8], [11, 3], [9, 11], [11, 6]]",6,squash,CONFIRMED,player1,"""29954ed3-58cb-4af4-8156-20f0824c4730_d0108f46-7d27-45c3-b1d7-7a6848303ce8_True",29954ed3-58cb-4af4-8156-20f0824c4730_True,True,29954ed3-58cb-4af4-8156-20f0824c4730,a27ac136-1bdf-11e9-a311-4a63b083e8d2,5117a11e-9ee8-416b-947d-917f90b688ed,d0108f46-7d27-45c3-b1d7-7a6848303ce8
2643,13245,5249,3,69457,5943,9cdf52a7-8e1f-4c9d-9210-bc8109bc5a49,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_aa57b516-99b8-4806-bf31-1c531b92d0a5_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-04T14:29:24,2022-10-04_19:00,singles,W,"[[11, 7], [8, 11], [13, 11], [11, 4], [11, 13], [2, 11], [11, 6], [11, 7], [11, 2]]",6,squash,CONFIRMED,player1,"""aa57b516-99b8-4806-bf31-1c531b92d0a5_a6c3a078-91ed-4487-9705-02d1dd2a514f_True",aa57b516-99b8-4806-bf31-1c531b92d0a5_True,True,aa57b516-99b8-4806-bf31-1c531b92d0a5,a27ac136-1bdf-11e9-a311-4a63b083e8d2,c3f4083a-df0a-4597-b96d-fe389623e3ec,a6c3a078-91ed-4487-9705-02d1dd2a514f
2644,13249,11429,3,69303,15678,9aaecc8b-627a-480a-a0d0-2ed275adc193,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-05T02:33:55,2022-10-05_07:00,singles,W,"[[4, 11], [5, 11], [11, 6], [11, 6], [11, 7], [11, 8]]",4,squash,CONFIRMED,player1,"""ddd230fe-84b7-4eaf-a677-6839e3a461cf_fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True",ddd230fe-84b7-4eaf-a677-6839e3a461cf_True,True,ddd230fe-84b7-4eaf-a677-6839e3a461cf,a27ac136-1bdf-11e9-a311-4a63b083e8d2,d710212f-4b1a-4d6f-a1ec-c6d4691fe4fe,fee6d250-70a2-4cd2-963a-5ed8f73c3b5b
2645,13252,11429,3,69302,15678,a505dceb-6d7e-4870-9d0d-8112579e25e7,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-05T03:30:39,2022-10-05_08:00,singles,L,"[[11, 8]]",0,squash,CONFIRMED,player2,"""ddd230fe-84b7-4eaf-a677-6839e3a461cf_fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True",ddd230fe-84b7-4eaf-a677-6839e3a461cf_True,True,ddd230fe-84b7-4eaf-a677-6839e3a461cf,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bf06680f-34ae-4033-aa2f-7798eb0928fe,fee6d250-70a2-4cd2-963a-5ed8f73c3b5b
2646,13259,15678,3,69302,11429,c6bf942c-2a97-4c6b-9b2c-29f766cef0a0,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-05T03:30:39,2022-10-05_08:00,singles,L,"[[9, 11]]",0,squash,CONFIRMED,player1,"""fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True",fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True,True,fee6d250-70a2-4cd2-963a-5ed8f73c3b5b,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bf06680f-34ae-4033-aa2f-7798eb0928fe,ddd230fe-84b7-4eaf-a677-6839e3a461cf
2647,13261,11429,3,69302,15678,6becc833-4405-45f2-aaef-268e4169a761,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-05T03:30:37,2022-10-05_08:00,singles,L,"[[5, 11]]",0,squash,CONFIRMED,player1,"""ddd230fe-84b7-4eaf-a677-6839e3a461cf_fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True",ddd230fe-84b7-4eaf-a677-6839e3a461cf_True,True,ddd230fe-84b7-4eaf-a677-6839e3a461cf,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bf06680f-34ae-4033-aa2f-7798eb0928fe,fee6d250-70a2-4cd2-963a-5ed8f73c3b5b
2648,13254,11429,3,69302,15678,6c3ccc4a-1944-4a60-b729-e5cda0b2b25e,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-05T03:30:38,2022-10-05_08:00,singles,W,"[[7, 11]]",1,squash,CONFIRMED,player2,"""ddd230fe-84b7-4eaf-a677-6839e3a461cf_fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True",ddd230fe-84b7-4eaf-a677-6839e3a461cf_True,True,ddd230fe-84b7-4eaf-a677-6839e3a461cf,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bf06680f-34ae-4033-aa2f-7798eb0928fe,fee6d250-70a2-4cd2-963a-5ed8f73c3b5b
2649,13256,11429,3,69302,15678,a49f84a7-fd10-49aa-afcc-6f670243b282,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-05T03:30:39,2022-10-05_08:00,singles,W,"[[8, 11]]",1,squash,CONFIRMED,player2,"""ddd230fe-84b7-4eaf-a677-6839e3a461cf_fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True",ddd230fe-84b7-4eaf-a677-6839e3a461cf_True,True,ddd230fe-84b7-4eaf-a677-6839e3a461cf,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bf06680f-34ae-4033-aa2f-7798eb0928fe,fee6d250-70a2-4cd2-963a-5ed8f73c3b5b
2650,13257,15678,3,69302,11429,9b92a8a1-4d85-492e-9931-0a39e5a817ad,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-05T03:30:38,2022-10-05_08:00,singles,L,"[[8, 11]]",0,squash,CONFIRMED,player1,"""fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True",fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True,True,fee6d250-70a2-4cd2-963a-5ed8f73c3b5b,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bf06680f-34ae-4033-aa2f-7798eb0928fe,ddd230fe-84b7-4eaf-a677-6839e3a461cf
2651,13263,15678,3,69302,11429,714f374f-1ec5-4f60-b14d-591e5df556d5,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-05T03:30:38,2022-10-05_08:00,singles,W,"[[12, 10]]",1,squash,CONFIRMED,player1,"""fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True",fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True,True,fee6d250-70a2-4cd2-963a-5ed8f73c3b5b,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bf06680f-34ae-4033-aa2f-7798eb0928fe,ddd230fe-84b7-4eaf-a677-6839e3a461cf
2652,13270,11429,3,69302,15678,f1e2416d-1a03-4bf8-a5ec-0e67b4dcc771,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-05T03:30:40,2022-10-05_08:00,singles,W,"[[6, 11]]",1,squash,CONFIRMED,player2,"""ddd230fe-84b7-4eaf-a677-6839e3a461cf_fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True",ddd230fe-84b7-4eaf-a677-6839e3a461cf_True,True,ddd230fe-84b7-4eaf-a677-6839e3a461cf,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bf06680f-34ae-4033-aa2f-7798eb0928fe,fee6d250-70a2-4cd2-963a-5ed8f73c3b5b
2653,13267,11429,3,69302,15678,4a2bb497-d447-4405-9b24-d4b5ad9d3416,"""a27ac136-1bdf-11e9-a311-4a63b083e8d2_ddd230fe-84b7-4eaf-a677-6839e3a461cf_True",a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2022-10-05T03:30:37,2022-10-05_08:00,singles,W,"[[11, 3]]",1,squash,CONFIRMED,player1,"""ddd230fe-84b7-4eaf-a677-6839e3a461cf_fee6d250-70a2-4cd2-963a-5ed8f73c3b5b_True",ddd230fe-84b7-4eaf-a677-6839e3a461cf_True,True,ddd230fe-84b7-4eaf-a677-6839e3a461cf,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bf06680f-34ae-4033-aa2f-7798eb0928fe,fee6d250-70a2-4cd2-963a-5ed8f73c3b5b
