ID,Rating
109756,1496.24398051526
125672,1490.61654408723
110957,1503.75873101343
125716,1489.1601710495
112318,1501.38832197098
209027,1501.06581685399
209541,1497.66226910443
209543,1501.20904990637
112390,1498.21319642862
209544,1499.98228792274
209545,1500.66224701462
209539,1495.25144471683
100171,1522.93454566865
109832,1493.54586141714
209573,1496.23033399807
100237,1492.37227734569
100225,1509.83525610477
105914,1509.9886339364
100125,1566.69608694132
110175,1484.17682108691
107092,1498.66952018797
110258,1494.30175127843
100034,1597.65933881934
108519,1495.87353058773
100185,1776.08844592034
100193,1497.0997394809
110181,1498.16147870655
109815,1505.20757510799
110130,1502.16827349957
100181,1488.76946595778
100217,1478.33279388632
100063,1477.27300752733
100036,1487.93715577125
209580,1501.72237658406
100187,1493.51220163266
110004,1477.5092108147
199999,1471.89763836668
107425,1462.26582018779
110007,1496.32872442588
106964,1496.64533023872
109835,1495.44925751586
117302,1497.95685145261
110018,1506.87487450601
109891,1488.11432651454
100086,1497.5560071557
107969,1498.39427978758
100317,1494.49931773745
106583,1487.40862359479
106611,1483.70568279485
110090,1479.93569455144
210870,1497.055380267
211093,1492.59191617524
112613,1504.29434186853
109995,1488.84411737649
211094,1496.70969876053
211095,1496.08683266018
117263,1493.57142558689
110249,1487.79883440869
113151,1504.35149544797
110965,1501.55321497704
211109,1495.7272386148
110964,1494.72878061321
111143,1497.97138829827
211110,1497.20194178105
209761,1492.25894931004
209597,1488.82555352192
110092,1492.69224548325
108579,1483.57778488331
110210,1494.1623527092
210818,1490.71834280332
211115,1500.9435887785
110214,1491.36524443288
202543,1500.73064125722
110186,1500.62802911673
110127,1500.27941136404
211128,1502.8425083878
211129,1495.97302827668
113220,1497.04308357515
107311,1482.42879243984
116865,1502.53593560229
202860,1490.01797439015
116802,1500.37278203492
211143,1499.65751164494
211153,1495.34709780611
109996,1488.11780572322
108374,1499.38180311899
100072,1480.77562117405
202870,1499.32511737692
107760,1496.78054695525
109933,1493.10434016568
202871,1494.2401623609
117315,1478.08525289671
202781,1499.24292003678
211044,1496.71276871444
211048,1498.11032673778
100215,1452.8105127008
100151,1493.12270789333
112380,1499.83199657893
211081,1497.34970684907
100285,1518.80872688355
202883,1494.76713122182
108415,1497.11646985433
100304,1484.36554427052
100234,1505.53652420375
211171,1500.03989999352
109881,1491.2193943428
100014,1501.71683864061
210798,1495.35142246045
209538,1490.70137770912
107326,1490.01278608104
209533,1492.15522128601
207077,1500.5459786792
100272,2332.12883761612
100284,4273.49752128557
109844,1495.27501422514
209642,1499.81337186753
209646,1500.75010319584
209643,1498.36823433677
111138,1506.51649505646
209651,1499.38674122354
209644,1498.52091920575
209641,1502.72085793325
209645,1499.31513183943
209648,1501.82612658863
209639,1499.46574289247
100289,1571.35602432924
100066,1512.14718586142
107768,1500.79167796897
100273,1761.77584266775
107039,1499.99043656984
100281,1456.67173472444
107275,1493.89961346314
103699,1466.7413139883
100321,2019.69753700169
100270,1500.46205904305
209624,1500.02610353141
209427,1497.69411385448
109801,1467.32812521365
108124,1481.98114913519
110107,1485.8435331879
111135,1494.31169599899
202911,1500.18153426484
100095,1486.18049514744
107965,1486.36657217078
109764,1490.87134817753
109751,1487.07304696615
100220,1633.87099686664
100243,1518.63968041451
109927,1475.02285560222
100309,2553.99106534977
106631,1491.52782901588
209686,1500.15833548476
209685,1501.83635471055
209679,1499.96767537065
110078,1501.21770018034
209611,1493.17241240779
209726,1496.38473349942
209782,1497.2517792846
211185,1496.83955284491
100223,1459.70667316315
211189,1496.2457689011
100091,1847.80451627216
109805,1501.90812288109
100265,1469.82676755941
112410,1498.25473520092
107123,1496.02624653772
100183,1497.32888393213
108525,1487.83051718756
202509,1496.05786114142
112296,1501.32743459132
209707,1496.26098220094
100293,1418.77946528483
109884,1500.29147170515
211205,1491.15012514737
110447,1495.55728066959
110873,1482.63278158747
108342,1526.36328897585
211212,1499.82100796661
100430,1505.73309852154
211173,1492.31151827805
209712,1498.06924790183
211215,1500.90213774304
107132,1476.07784423338
107488,1507.85243895719
100346,1470.61715356613
211216,1497.3596802742
211214,1499.51832925703
211178,1498.65340067062
106751,1502.56294278556
110257,1491.56726417083
108184,1500.27085449954
112383,1499.85467668686
211421,1501.00001659327
101014,1474.87181180191
110271,1495.23145180915
110849,1516.61669579463
100232,2752.2211800531
100251,1496.75834055549
107353,1489.33882563023
107454,1499.6540884518
209607,1493.85393612058
211423,1498.9753601628
110123,1495.52482029016
100082,1482.06730486785
100242,1505.95201688557
209780,1503.16767244222
202552,1497.90684064898
108434,1468.06574640817
110021,1495.15956353016
143108,1492.43648317331
100374,1472.70988276414
209734,1499.02380111873
108036,1484.12944388277
209732,1498.40394297496
107457,1491.71735520195
209731,1499.22405918041
100300,2619.88702207124
107456,1486.87700783707
209733,1495.7254718988
209735,1500.33650521629
107429,1470.0607198662
209736,1501.26917216327
100255,2620.82459696712
110081,1483.32843984705
107810,1474.22399708276
100286,2567.28006371573
100261,2889.35998760491
209574,1495.64811673035
114605,1494.84463033377
202776,1494.39533243193
106561,1495.33374804272
209604,1494.96486531813
125578,1487.64042851549
100376,2162.10543536881
100206,1475.60771906895
100146,1490.06587215895
110276,1498.00597673203
209705,1496.70530574733
108350,1495.41756658294
112342,1500.99999893694
107383,1501.93254287721
100013,1498.86221303479
110031,1499.44411549521
202879,1492.69777511125
100170,1537.54994923207
100283,1485.41708062455
209431,1498.45780520696
209424,1503.72803397377
109913,1496.15523364951
106797,1499.65019361514
100327,1464.50454432904
209423,1493.29218091212
209429,1500.98391665902
112708,1503.44427289374
143672,1491.31606836808
209430,1504.45902782535
209428,1496.71681298392
100545,1487.85162052213
109912,1501.91640933946
202716,1497.52499563224
107561,1515.33636548007
100288,1469.49708843247
100245,1508.85612013534
112975,1495.07039917132
112969,1508.60496592952
108133,1490.54623965693
107654,1487.02453906823
110275,1499.04071182314
100249,1720.9189369688
108477,1497.23842847395
209762,1500.09305136116
100200,1512.07635738548
209750,1497.47959587836
209748,1496.49583639908
100278,1492.66540031443
100305,1476.93314073016
211224,1500.4413850205
211223,1498.1736181958
110324,1499.99581589089
100343,1589.81979799436
209716,1498.54186021097
110401,1504.93388006515
211241,1494.60519928713
211242,1500.47113879271
109971,1493.77645058183
109893,1497.02537121203
110987,1484.75782748699
209434,1491.49462598867
106542,1491.70657909911
111033,1481.11186390396
109799,1498.45215742809
110022,1497.63923730064
202869,1498.74155722949
100228,1637.28100315037
100437,2738.13827150641
209793,1499.20963376853
209792,1499.79173523099
100342,2475.91126600627
209592,1485.85618090564
100299,1476.59301891162
110403,1496.11518625966
100338,1502.87972233394
100233,1636.8971691717
109828,1495.69459715605
100332,2405.55681658193
108436,1500.05268887092
100290,1494.64342065337
107780,1492.53779664506
107062,1498.50108641676
100331,1457.00990634769
100271,1524.00459185028
100216,1484.83631932162
100301,1492.04862325576
107217,1506.81482242386
100287,1460.80530820608
108118,1495.47495707339
100239,1489.63964773389
110108,1502.27278764785
208966,1503.09142893272
100372,1495.46754975361
107334,1498.55534750575
110058,1496.16215443054
109907,1495.22709067119
100191,1468.52247345916
107917,1498.21133818145
100297,1902.66913623573
100262,1483.46251122335
108017,1493.95937342517
110209,1492.91965001023
125586,1495.91603126973
109951,1499.44756182933
202523,1495.0303256064
100184,1487.58875666441
110369,1493.55505355122
211264,1500.99381283788
211273,1505.91299732695
109836,1494.73929532723
202877,1497.65889735635
211274,1500.77898538586
100165,1480.43394161878
211276,1493.91117839533
211230,1493.06113313915
211280,1499.90420779703
116820,1493.81888768952
211277,1500.71845927926
211228,1493.5612527682
113492,1501.15608077822
110248,1499.33462505353
100266,1433.5404252887
100859,1491.61526988241
211202,1500.18987274212
100334,1485.3408639789
211376,1498.39704535722
211375,1497.97242225539
209711,1487.39567707455
211377,1500.23925896726
211374,1500.69785481464
201518,1492.8144978566
110310,1494.50385669603
107717,1492.257277038
110293,1486.29115133454
110084,1495.36699600883
100377,1474.3062756485
202707,1500.94614425342
110057,1497.0554804016
107704,1492.36170697048
107815,1497.64876951648
100308,1489.42998533073
209438,1502.83841249207
100277,1473.20604533937
100326,1490.15511828223
100354,1668.22252679021
110199,1495.87145656126
100263,1499.4659706732
100360,2024.22991768494
100422,1577.47559032521
100362,1726.62448513914
100339,1670.72615641474
110166,1494.34481700945
110159,1487.70594666175
110215,1499.99728360953
110983,1496.81358591976
100364,1480.66687247373
110148,1495.76655691793
100359,1438.96849123687
100325,1664.66563548279
107362,1492.94749227475
100195,1477.11587095896
108421,1497.32844307004
100275,1490.61326113137
209760,1497.95316769632
100414,1492.38311570974
108387,1494.37315484968
100274,1513.054142936
100167,1497.05511050899
106629,1478.97167290244
100154,1496.05907111741
108407,1488.73675486777
209801,1488.32751124024
108304,1478.30488491919
107279,1498.41827883569
107277,1509.36550995807
107284,1498.22738966422
100345,1584.58328429174
100367,1548.47442548412
100107,1466.46422516901
107892,1495.40283413302
109890,1499.18922365071
100324,1500.43984033193
100276,1668.02109949002
100492,1522.06284625951
108131,1504.41158657447
211231,1492.69993046692
211296,1501.69441480292
209831,1500.4299031296
100322,1486.44977095001
209681,1486.71964853945
211295,1496.52596134193
211298,1499.952499863
211269,1497.77794976739
112337,1491.37027611486
100268,1500.18398873693
211308,1495.87712200175
211310,1500.65211622993
100382,1465.8827900414
211309,1497.35463551106
100356,1673.30254872707
211306,1498.36140630608
108379,1498.15485634678
211307,1496.22885635515
107398,1482.16046641079
109924,1493.72293904376
110102,1501.58163262403
107825,1497.76386198444
109856,1495.68819109881
100461,1639.63739002684
100190,1490.83359430848
100247,1450.63611039169
107302,1484.50068079344
100403,1526.36414508503
100456,1518.03177269315
100436,1563.18189430499
202761,1493.72940787753
100298,1477.41414616565
100188,1476.24695986141
100202,1507.77746463018
100303,1494.41707000599
106899,1475.29806102133
107968,1500.51432843689
100280,2558.62151529311
110094,1497.5151483713
100395,2209.91983160444
100221,1564.15043792887
100155,1465.78960048331
108198,1483.1769034951
109860,1503.62450226865
100211,1489.65267533297
107082,1498.03082979237
100337,1677.02297862438
100396,1498.05238945084
100279,1553.76732977091
107823,1502.19855661216
108567,1506.58037855567
106452,1498.64265820516
108192,1497.21798986361
108254,1499.3906499664
100204,1482.44212578862
201701,1499.35821787517
110165,1503.17076954792
209828,1500.85240542502
110164,1499.55807190258
209829,1498.87563409992
100361,1498.13757605805
209827,1503.91081594178
209825,1498.55208455294
110163,1503.09166160361
100390,1500.7843592285
107761,1494.38063420676
100222,1494.33580916405
108446,1497.65604510801
100474,1731.59396225286
100413,1464.25201438194
110106,1495.07639368849
100210,1517.24494369983
100369,1489.32712067298
202881,1499.75594947906
107281,1482.85333265847
100394,1523.66060001419
100431,1466.01506211966
108275,1477.3241626245
100428,2390.14649045243
108418,1495.70236164594
100168,1474.07389266302
109958,1490.83751530176
110427,1502.73759397541
110438,1496.04435401099
110441,1502.13665321583
100358,1493.04928895058
106510,1493.89763249379
100533,1502.67187672375
106468,1496.27556214259
109808,1497.97257286161
100316,1496.98831604267
107744,1497.89085302838
100177,1506.82915029786
100444,1517.91721260873
107001,1498.37936933619
107255,1499.04283983365
100409,1503.13510072818
100153,1496.62266451354
107177,1499.51329215948
100383,1782.0839720744
100240,1458.95169757686
100198,1463.32010586288
100252,1742.33317629362
202531,1501.46775134153
202513,1496.92162398534
106883,1503.14197346047
202733,1499.607931618
100634,1480.71412325478
100585,1553.06942441492
100411,1598.5007823007
108430,1492.71679689976
100313,1484.90803961522
106641,1489.30688220597
109831,1494.22603729322
100302,1490.55217594282
100292,1452.71807614549
100378,1460.56657868979
100469,1464.29312764264
100434,2545.88903293287
100197,1461.04885797518
100429,1465.24596787833
100417,1780.92892612461
100483,1465.31469450788
100452,1733.11615174641
100380,1593.3267624668
100477,1509.94646303937
109809,1490.21113686868
107324,1499.43660561842
108154,1495.18288059002
110133,1497.99196959172
110135,1498.90263914677
110098,1502.31458519298
100259,1569.24927030788
100253,1715.23288539735
100315,1718.69376964877
100551,1544.92206164751
109885,1499.93917322819
100344,1497.28975485099
100306,1496.30752508099
100166,1479.24478128274
100586,2443.96649448614
107463,1503.49727032171
100577,1502.72196031747
110362,1500.02266744543
202705,1497.55019653905
107391,1494.26867974146
108453,1481.16042162881
100421,1474.79924090195
106614,1497.36573910209
110136,1505.28460734887
107118,1500.61155122872
100581,3175.60872756149
100406,1473.54311988361
100443,1483.06468830868
100473,1489.85816037379
100363,1461.51890279927
110389,1501.87514291147
100498,1504.60530714267
100486,1494.02848542348
100468,1526.18734270401
106505,1490.9638874152
100525,1498.95341065245
100402,1504.48999138731
108398,1498.84443308747
100631,1765.03537928777
100397,1519.19804720694
100605,1492.58435698196
110015,1492.25119775098
100673,1492.25890865697
100164,1480.8491549304
100319,1500.14889177036
109806,1497.9166896812
107985,1488.29627752569
100543,1530.19198424774
106702,1496.7356149998
100475,1489.84215791771
100407,1473.17856921644
100561,1502.5510492235
100579,1720.81529661167
100555,2514.67970875976
100532,1962.99721374597
100314,1497.39599294867
100496,1482.48846147479
100448,1510.87871148835
100373,1496.23323665137
107895,1499.81257549432
100526,1490.92750291474
100506,1470.52769575112
100522,1490.73831083596
100348,1493.82098039334
100400,1488.33189086367
100536,1736.18282608411
100481,1494.11995265629
100248,1483.1773186582
110114,1504.13969997329
107000,1486.7776497912
108505,1491.37975192606
100264,1496.47430155593
110260,1499.04294811646
100479,1512.93305389844
110263,1498.39525985628
100388,1489.3292192229
109871,1497.942984164
100600,1520.11319423985
100676,2347.98623982579
100530,1565.07655140433
100250,1464.00709458251
107215,1489.3737774448
100453,1532.45348940288
110207,1498.86145810365
100667,1504.35248987032
107009,1504.16015886769
107015,1500.70309881997
100449,1464.95000140641
100442,1493.09547032252
100450,1484.71464460096
108533,1500.88954777153
108053,1487.30130643634
100387,1485.14424228934
100638,1465.22700744249
108349,1500.08770860042
106453,1493.63139583458
100656,3464.31652483638
106651,1505.32640386878
100752,1859.16115086489
100446,1691.72945208242
100207,1488.25677248355
100523,1493.6529951381
100410,1477.888872086
100516,1484.63151302691
100405,1495.72936403035
100599,1516.79235581789
100564,1482.31432562269
100445,1547.67203379766
100451,1483.06727547939
100592,1517.73521659556
100640,1514.7079429914
202695,1500.55718953921
100392,1485.07712507504
110344,1502.10363665102
100500,1503.58604766804
107357,1500.66860491813
100368,1474.4295401822
100700,1490.26910762734
100294,1481.88653988899
107809,1500.28567703206
100375,1469.57191680196
100529,1848.02769459064
100502,1581.72918840455
100598,1464.79171439327
107379,1501.09648862001
106621,1489.53488611677
100488,1496.87174344197
100330,1499.86467420125
100230,1502.44680059449
100764,1498.52979651039
100762,1491.16694693157
100661,1501.23752906685
107544,1500.28460500232
100557,1481.71315099167
100438,1471.16764412489
100653,2525.47558546317
100384,1493.85978759932
110454,1500.17189159875
100440,1489.95014645324
100460,1518.19438145388
107729,1498.18858796723
100655,1527.96047711265
100416,1495.49242238416
100597,1495.19607094045
100829,1578.93224725997
100489,1483.91991005043
108501,1504.38304213525
107850,1483.2855169659
100296,1488.13055340342
100726,1469.72005466587
100603,1476.58514120256
100415,1492.28048563107
100241,1464.98160007317
108368,1480.89906356085
100569,1490.06721969453
100333,1487.26717203518
100821,1487.74984782407
107864,1489.24351786463
100467,1490.69980899571
100515,1659.04861585624
106715,1496.65981595905
108162,1505.76190280252
100616,1497.03652230062
100713,1674.79968871479
100749,1492.98074907292
100735,1504.45863545601
100464,1476.02054819775
100550,1486.88537447949
107381,1491.93637303168
100518,1468.74834906713
100318,1486.60596156242
100727,1476.45334252594
100447,1489.98281642741
100711,1531.98659717875
100510,1498.22086420708
107621,1499.23828000913
100574,1527.21601315414
100546,1499.71883195917
100611,1656.89860674465
100652,1448.66625970742
100962,1446.07469052507
100565,1523.01130863568
100412,1473.13530244167
100357,1485.76332166565
100353,1465.27363938333
100355,1479.02388385947
100465,1499.40451869459
100499,1472.34729159297
100659,1477.80893464423
109870,1503.83122686604
106911,1499.40270972521
100923,1791.48353439408
100495,1473.66881530599
100678,1497.37016599365
107997,1496.20159143222
107328,1495.63960763912
106662,1497.00361207183
100398,1476.28479540328
100572,1492.30391883518
100328,1481.43623737853
100772,1563.76359631095
107699,1491.75504008795
107981,1495.60413096962
100769,1563.42873921289
100393,1503.69847813961
100497,1478.74597319936
100878,1476.71060452596
100942,1723.05752439633
124487,1483.08888933731
100701,1467.4416465819
100699,1471.18792677615
100535,1528.96050814937
101062,2248.98876762034
100682,1497.04024938578
106913,1499.01980689006
100844,1449.12830338056
107649,1494.96261063467
100690,1496.25596926151
100905,1569.69605672244
100505,1488.19758286904
100485,1480.35840152057
100517,1515.76511253637
100866,1525.97907263934
108335,1500.03617710073
100781,1463.15135114577
100868,1470.64114940084
100401,1483.47153334122
100562,1497.738033082
101061,1796.02925350705
100663,1485.48909266317
100385,1489.48956837203
100435,1501.49957485467
100336,1496.27466767399
100501,1482.43755670876
100782,1668.22607486957
107527,1502.22010490578
108459,1506.52281710185
108385,1502.90539905175
106531,1498.23437101126
110243,1496.56244174152
100608,1505.70779048232
100630,1477.94783357033
100765,1484.12574765329
100689,2028.82113224925
100757,1974.17351722077
100803,1488.91616309389
106892,1502.18228075031
100455,1503.58728193795
208996,1497.41715556499
208995,1500.48607661585
100744,1497.09459174536
100712,1503.00540581617
202950,1500.56403972271
100768,1494.95873711407
100704,1484.77825305826
100639,1476.46038535567
108096,1498.20328050905
100584,1496.63289448304
100538,1466.80953191148
100646,1524.77774999097
100589,1495.73411528418
106835,1500.31602531437
201470,1496.62943066384
100738,1471.28268951208
100928,1494.28101421681
100307,1488.07714063488
100800,1609.96818096508
100463,1499.55414675569
100570,1583.02979337512
106447,1502.02652294354
